,Cluster 1 p-values,Cluster 1 q-values,Cluster 10 p-values,Cluster 10 q-values,Cluster 2 p-values,Cluster 2 q-values,Cluster 3 p-values,Cluster 3 q-values,Cluster 4ER+ p-values,Cluster 4ER+ q-values,Cluster 4ER- p-values,Cluster 4ER- q-values,Cluster 5 p-values,Cluster 5 q-values,Cluster 6 p-values,Cluster 6 q-values,Cluster 7 p-values,Cluster 7 q-values,Cluster 8 p-values,Cluster 8 q-values,Cluster 9 p-values,Cluster 9 q-values
Regulation of RAS by GAPs,6.147994810358499,5.562441870011582,0.6109875866398138,0.5846586479174646,10.627799088944466,7.865407554852888,6.374748146204267,5.880761039454349,6.11870095338711,5.791786765052861,15.963245494009318,14.691759720742953,4.682243394946812,4.192157163062782,1.8757578019023573,1.4898980810168583,9.360916018895585,8.700205468855394,0.7506750396607146,0.7033792318256088,1.532635683236587,1.3088982375596285
Activation of NMDA receptors and postsynaptic events,1.142164388466253,0.9717937716990053,22.240200449823277,21.882433090091347,3.79299847648397,2.5660948358703455,0.8674571444132089,0.784912516738976,31.47983082593387,30.276965426187687,3.00329581431472,2.717491343625235,4.0682947305896535,3.62305891408251,1.8349870487353765,1.4551944041471685,1.9662431630118515,1.7871049481955845,29.009672227581472,28.089062822624186,1.5304197941476154,1.3070327272568283
Synthesis of DNA,16.276379425870303,15.016475525153751,0.49328141312797136,0.4748890411362437,0.39676495776820386,0.35595819567723186,0.8943645029119979,0.8074934367669097,23.236830463880086,22.2663746862777,11.56713689609516,10.712726141941094,10.001846262333402,9.181967158353594,1.6597238147959041,1.3165046861701388,1.8546370126268212,1.6865924141386555,0.4889776586323899,0.4669809708804589,1.5296815908075567,1.3068468195065126
SLBP independent Processing of Histone Pre-mRNAs,10.635570524613009,9.682373752452131,54.926915242238174,54.2033925572056,0.9220948150237698,0.6855751909953205,2.081188114799917,1.874033533219666,17.350659328794613,16.586518792853784,8.710205608292894,8.06178277292987,0.3037265317276602,0.3029129691522438,2.851398805043878,2.242160229088792,11.389662795559849,10.583399053713439,26.250732721196222,25.40079158949731,1.5295339757189734,1.3068468195065126
Interaction between L1 and Ankyrins,2.045896455004094,1.768501822127209,102.34907910354242,100.66573880706899,4.399279532110052,2.9800978713474713,1.0124474349226447,0.9098677522399259,0.8330940395385121,0.7746830915809987,0.6883101665239051,0.6206997718619959,0.5145197385310629,0.4718688357417206,5.60137012413069,4.349019361304586,0.5494154323294431,0.507157344638173,13.026265242631075,12.561936484214907,1.5242255102974993,1.301887886886122
Cellular responses to stress,1.5251009653194045,1.2985502661976986,93.72874250686014,92.44535751029407,2.8378775467685426,1.9666729979891178,4.3456332017621815,3.970335882343562,1.6219053769998342,1.5043410209517738,2.248587390660887,2.0181384692826128,0.7486732659508714,0.6617179620511003,1.8094313067984558,1.436117070651536,0.3486608421704396,0.33870583881042615,0.7485949161919093,0.7015325372696543,1.5198102269810811,1.2978218552828589
Activation of BH3-only proteins,2.384637297025221,2.073437990332479,2.233277335373912,2.1417778650467527,0.4601848842485241,0.3911122847796331,1.233743930889131,1.1100597771905703,2.3462060665170568,2.186551754370316,3.7101706354887933,3.3850308908157194,1.526515058075215,1.3276401410618344,4.985880888040242,3.8891802240272746,3.324476269593491,3.054942384924648,1.7071175804305971,1.5968648724766044,1.5154026117685728,1.2937632111473059
Early Phase of HIV Life Cycle,12.082652713250857,11.030661784207371,2.7379391771828203,2.6362390061828913,0.3537208359098737,0.32936872098213066,0.36708405746009093,0.3534713628275576,5.320345193126184,5.028022108772329,3.358506641918683,3.051573523577821,0.6708828568010989,0.596615533046461,0.34085896190254195,0.3261645868057209,0.4134971903906737,0.3935729138761986,1.1427953989710455,1.064534534599351,1.5088055611181859,1.2875148513883146
Transport of glycerol from adipocytes to the liver by Aquaporins,4.05565672482166,3.6074924111634634,3.321765641779207,3.20907687238211,1.8483316352009531,1.3189833576663461,0.5828530368162057,0.5369559241736647,7.711414320238259,7.331119310664129,0.36902947399589275,0.35368479508617046,5.405598073624213,4.874830531813745,1.6413988606350927,1.3013984459201369,5.498914456384031,5.107417795830659,1.274056549191964,1.1864174996780426,1.5071955710952996,1.2862532725208202
Translesion Synthesis by POLH,7.174748378236061,6.491408081762626,19.54732773379212,19.215945455822098,1.6631611088522689,1.193925015941359,0.6975902718610114,0.6362952326275226,1.6015224310447824,1.486110803312212,6.68163060239915,6.162781494083324,23.238330633645646,21.60276311896821,4.601733373909141,3.5987918422252725,0.3503414456173394,0.340121125986813,1.4648780274786541,1.3668672735373695,1.505879072621228,1.2852849059146112
Acyl chain remodelling of PC,0.6726568758438685,0.5783044604700931,53.785642467965424,53.07089370724036,0.3541250313646855,0.32936872098213066,6.790528005393724,6.2852942592112955,11.749006402210062,11.19935351623922,2.699090618585742,2.4287770308674284,5.294505039298716,4.771486671936513,2.295496575516123,1.8262604826052136,37.1199227081505,33.80311395609748,7.408501383867251,7.088204303968407,1.499598649794446,1.2793523361155592
Loss of Function of TGFBR1 in Cancer,3.7632466974800405,3.336858964227933,17.617378350339326,17.303167579006214,1.1046696190037912,0.808636355144327,0.8333824579377658,0.7561234267252167,3.6276764736371674,3.4048010968318767,0.47356840748179146,0.43892843373341084,1.5664589796886645,1.3612487525160364,2.138699350856174,1.695792196667613,9.938568428623787,9.232419839660645,33.272006533561864,32.23165958568209,1.4963914932856976,1.276492754240732
Establishment of Sister Chromatid Cohesion,0.9209348380013012,0.7825274274820342,86.11272094028187,84.98343290906531,0.9171129081224425,0.6820114261667696,0.463886528194492,0.4346555852201753,1.2266972851247682,1.1351978147976087,7.20756196187093,6.654929342208238,6.02707697274613,5.448255547026538,0.376630845776334,0.34933316702082895,2.1818992742692913,1.987306400489096,3.2573891780628523,3.0696254858977885,1.4928974718482886,1.2733460294886865
Formation of Fibrin Clot (Clotting Cascade),7.288534332164444,6.597038031073096,3.75588213376332,3.6344194400587173,0.43415127304415235,0.37937059573154347,2.953922570855644,2.679295413318388,0.7759012426816645,0.7232016469344505,1.027544523311876,0.9132240883189475,6.416220722583666,5.8009799555865715,1.0974833303307645,0.8803552193869923,1.5297874183572617,1.395107880357238,20.3027266837509,19.622405828051242,1.4888273034301487,1.2696228802515375
O-glycosylation of TSR domain-containing proteins,8.643540169598023,7.820886011563443,36.50639801598288,35.96918575518768,0.9996543794011624,0.7370755372115374,0.5890830645700792,0.5420206856478241,3.2783167585514272,3.0727705201574707,0.36062708221923884,0.3474463065501065,10.138861860894052,9.310603825341474,1.5259878260247572,1.2152170289690523,1.3450716979626636,1.223885889496578,27.986205433756727,27.08769797302345,1.4869398477838138,1.2680821667249416
Signaling by Activin,6.373616975669477,5.769457925243667,77.29218675416044,76.31582211694753,0.9511077228301164,0.703226582459166,0.7273603394528595,0.6617029305751919,0.5408532516447215,0.5122937251636854,1.5374756461656904,1.3649296678746587,0.9151808876598688,0.7959283487603832,1.572594682593079,1.250542875127685,3.789371265437443,3.4941652294126633,0.6052280429979351,0.5712678937795578,1.4838939149738715,1.265382699415547
Ion influx/efflux at host-pathogen interface,3.662145135887137,3.2440615654236082,35.21216069611728,34.69606902234664,0.48713928955315605,0.4076228750675927,35.13006086724176,33.62616547183159,19.315727511331186,18.47167520859538,1.9668077154812222,1.7613740598517647,0.37009423597569996,0.354315479586659,1.3254354122708867,1.0620892651433198,1.5099562143807086,1.3764173060104912,3.0161843261876804,2.8386247917062652,1.461958825355717,1.2441397120405906
Downregulation of SMAD2/3:SMAD4 transcriptional activity,1.5387031464003407,1.3103848645297147,5.575291086692858,5.4171463154538255,1.4694888997031699,1.0602262671478648,17.3030201494385,16.427120479450693,4.759688255715007,4.4905436982635445,0.3035365085884085,0.3026981019923042,1.4020297064748246,1.217160249632227,1.9525003058585944,1.550034710925013,3.1585519597128013,2.8994093115696087,3.0161843261876804,2.8386247917062652,1.4619588246924353,1.2441397120405906
NR1H2 & NR1H3 regulate gene expression to limit cholesterol uptake ,1.0353480687419698,0.8808049309869692,43.10936801429159,42.50098016237328,0.36137257733182737,0.33130521038878996,5.909435602393575,5.438344868307212,11.877944122724537,11.32381393439895,9.67119310970604,8.971384698773917,1.8712740069213092,1.6343697225350078,3.6248630891929063,2.81899700061457,11.186121666793362,10.389140908516058,2.768214215157465,2.6049154524052804,1.460379025209755,1.2429055508426905
Repression of WNT target genes,8.657548314197227,7.830698041569039,41.70945315738424,41.114455020543765,1.1249133507481586,0.8259723176586421,6.767449913642973,6.263554518232807,14.591731268486532,13.92909905831147,0.5880663951897155,0.5356031501867858,4.360918012882124,3.886718500439664,2.4703407546553042,1.9569891182506958,9.061898088292704,8.41683133876316,2.5951550021782914,2.4394146355964437,1.451779998526244,1.2346518875824721
RUNX3 regulates NOTCH signaling,1.8014622292409719,1.5453513175415614,20.044369386021625,19.707109008672695,1.438498777399644,1.0391955348991686,1.5676252971125324,1.4130821593575318,9.524048939790884,9.081141785602323,1.9129518000311936,1.7130826945289273,0.9606269631515737,0.8335891674454252,0.3812451082476397,0.351251939476382,2.5306208040951983,2.3107220650502325,18.365883715936786,17.739271043912275,1.4512078151485506,1.2346265835561039
rRNA processing in the mitochondrion,2.558716133097257,2.231801944763008,3.9364219615131355,3.8116228021137837,0.9622490292047239,0.7102724968902755,7.233674456401704,6.711353751007851,1.9176164441089536,1.779784639349101,4.497039429268627,4.124219552289377,1.3217996369211722,1.1500673506408272,2.8769272377890442,2.258219031359412,6.487962983568465,6.039210593338485,0.7022957216202281,0.6601065886584442,1.4510647904915632,1.2346265835561039
Regulation of signaling by NODAL,0.4407036255800892,0.39943656192837657,3.5564979610544007,3.439170123863734,0.7851018062110234,0.5882977867448456,3.2671970186034556,2.97281663773592,19.597691874296757,18.746265973692154,15.786039917278861,14.533689154452757,0.5588462505145796,0.5056735670496656,0.3924274209524639,0.356719208011329,2.7363380024166495,2.503747937102866,38.073357121653395,36.873819665256136,1.4489204375553157,1.2330281513381194
EML4 and NUDC in mitotic spindle formation,17.53576353256706,16.210180856206534,35.03112911681685,34.51845979709918,0.8128728790079522,0.6069903692213504,2.7030081389813714,2.4423416489874015,14.776336637140178,14.106910855201775,5.035609574743565,4.62889136828461,0.803566372464923,0.7053334062026465,1.0849246035059081,0.8705495571342221,1.7325712113774987,1.5759307522829884,11.7544167518763,11.31842159210407,1.448777548483026,1.2330281513381194
Chromosome Maintenance,32.007502677161895,28.690693925108874,7.090792262615914,6.909434209908406,5.659201802996324,3.897826724269336,5.295106802323981,4.859682707041531,18.678168704016375,17.858289600036567,3.453138848576398,3.1406514703060187,5.77210405840742,5.214963151044028,0.3175634877145181,0.3099589153319035,1.7187805132815044,1.5661842321355344,16.451588277438272,15.89293414735264,1.4382272636554112,1.2228810863057138
Mitotic Telophase/Cytokinesis,13.123742836574962,11.985911031815109,15.455116746211406,15.164841258681681,0.8002240855667297,0.5973586858205444,0.317621728652815,0.314258347026207,5.3015139832054965,5.010011096417244,1.2559594289662377,1.114372477256268,17.555739511212963,16.332352444322176,1.661323008562296,1.317179848775385,2.070240035341164,1.8818305520059482,9.516650302142581,9.144324222239728,1.4379427644123697,1.2228810863057138
Transport to the Golgi and subsequent modification,0.4081601987333117,0.3763280071969931,3.857137711560296,3.7348433013897413,0.7446539526088194,0.567277354256583,0.92218972078369,0.8304316645450409,8.65109186461633,8.23574143395942,2.440093270865707,2.1956487255706376,9.043403492522591,8.26188886051234,4.174910397937163,3.268034769215435,8.820234082136901,8.195390432851239,23.482031979326578,22.690268034310403,1.4348155075164986,1.220097280975313
Invadopodia formation,8.610369329284351,7.79187113102093,20.703264412104065,20.35773150878915,1.9818317154437344,1.4116890848438024,2.0616144604029345,1.8553954186491615,9.301140675410455,8.866286894697033,12.48724818831803,11.576979616698964,12.998588785009067,12.030084896004206,0.5043868792304459,0.42837689829475495,0.3474927793588357,0.3379660743391596,0.7654093526293538,0.7160070193292358,1.4295652674316888,1.215190221060003
Signaling by TGF-beta Receptor Complex in Cancer,4.28292037776044,3.8222360699497178,15.286082408968545,15.00027793827906,1.6465276171988787,1.1805464994577421,5.3444495002558,4.904435724403479,1.7765064702638482,1.6469363380423048,0.44901141247159204,0.4193322811376807,16.42827370754407,15.262292290308883,1.5427692210628783,1.2294210011193627,4.883603690822545,4.53246690998963,0.5999870490621698,0.5664795257126973,1.4289983677084732,1.2149662305388924
Vitamin B2 (riboflavin) metabolism,5.810565575663935,5.248869090005984,0.8609218249923772,0.8209489619314735,2.7051577455625493,1.8797106873437996,33.829941429111855,32.421617695937485,9.275359738696933,8.842212421797528,2.1718144160491883,1.947024134748963,6.0342214419361495,5.454605332587865,0.776829885250801,0.6311622842261608,0.86647709668423,0.7844386397921244,4.553668035365152,4.3203619031423965,1.4272985165035328,1.2136090179962244
Transcriptional regulation of white adipocyte differentiation,0.3255866497968235,0.32026393002211684,15.387037605734855,15.098393273106304,6.086008741980487,4.167139998599502,13.675395267118434,12.936078314902637,8.531666726049131,8.12334299287476,5.316132861180702,4.898049290717174,0.44528156544486297,0.4156024341109516,0.6901235018537174,0.5628050635000628,8.65758814730814,8.043209931700643,37.518458696472756,36.335188852789955,1.4241851842409814,1.210838054282664
Regulation of TNFR1 signaling,0.5800063452163989,0.5027473140038499,5.774757056424017,5.613891322342831,0.4973334953342957,0.41478886766006284,43.590881243094344,41.65428373275293,5.652569391594877,5.3413700849021355,2.0056849636779903,1.7974412353578026,8.794648357487835,8.031722632078688,0.5754665789925264,0.475878482584023,8.291267216607384,7.7068522243773305,1.1430662162710883,1.064534534599351,1.4214997219603314,1.2084946908632659
Anchoring fibril formation,8.434083153710931,7.6306376657714035,100.79702968685568,99.25107294644481,1.8118753888587713,1.2909466541498242,20.908273194874848,19.890317519231534,2.597825811091403,2.4246562943129244,5.4241751319169556,5.000017413741233,1.3491969339224616,1.1747776479882757,1.244567818968407,0.9944576173383801,2.6443113755922534,2.4191695811349154,17.23960189100756,16.65033439598309,1.419664058913325,1.207000857414311
FGFR3b ligand binding and activation,1.629196744809295,1.390119172408665,28.217592985612157,27.7967589659182,1.169055982050264,0.8565686037798845,1.6257044383083832,1.4645353200151374,22.42966919652522,21.4783484293631,1.4512940599552966,1.290731498299619,8.02717005376953,7.311334197403255,3.8763739819999787,3.0159312630759993,6.696405031114361,6.228400980113142,0.6842249770151922,0.644337357027944,1.4188173116427891,1.206495670902162
