,cluster 1 qvalues,cluster 10 qvalues,cluster 11 qvalues,cluster 2 qvalues,cluster 3 qvalues,cluster 4ER+ qvalues,cluster 4ER- qvalues,cluster 5 qvalues,cluster 6 qvalues,cluster 7 qvalues,cluster 8 qvalues,cluster 9 qvalues
Oncogenic MAPK signaling,12.889948981867851,44.73792879830025,0.3012475178972396,7.255185975942304,13.669757837649962,12.827278456181029,12.58651846807562,22.894237535338284,9.27101315227564,1.7831061232428356,6.120282187525502,10.325478496600372
CTLA4 inhibitory signaling,12.87245420217407,50.21790543343942,0.3012475178972396,6.475203289443293,11.70571281011249,22.94861635259519,22.74738782028954,22.84249749720849,5.851037724600082,4.7558397356392135,0.5108394195988375,13.162195348951624
RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs),12.81940453948803,41.13372759163503,0.3012475178972396,4.098204894232212,7.197556176831627,15.083453473701644,19.809783415269447,18.791692315526213,5.243954803755056,4.466190446250673,0.7720321853784635,13.688457281044972
Toll Like Receptor 9 (TLR9) Cascade,12.801960384581585,1.8607208390784777,0.3012475178972396,9.4903739391424,17.36804697828996,3.163899840111809,1.0574794527488498,6.9138637550784345,12.649018677818997,24.39748335079397,32.97839724031154,13.781094434414216
Interferon alpha/beta signaling,12.731350081084727,30.857218945222236,0.3012475178972396,5.298288498651262,10.481046706878587,19.845337984802956,15.589951496964103,13.847208185207503,3.590421612681446,5.353791527034111,0.5856410507445385,10.69708033532267
Transfer of LPS from LBP carrier to CD14,12.68302385823602,2.027268825841649,0.3012475178972396,6.901476009509479,12.486279609793154,0.31203023987518813,8.857670373417905,1.3441342066508692,12.520573407855817,12.506601861963622,27.895804049007452,6.735776839011884
Chaperone Mediated Autophagy,12.65684999463524,4.64191927683194,0.3012475178972396,8.798930363745264,9.333700588302257,1.2376248302809143,0.4274039328557554,8.338372811281094,11.293748875474993,17.98641247046153,24.867134105542426,17.309309372124517
Plasma lipoprotein clearance,12.626296622693427,35.36075856145064,0.3012475178972396,4.484985258465532,17.46423129239771,15.550009042840982,16.684062966840305,22.706520952909045,3.7974854944068652,2.69655472673508,3.4616062403861263,6.0907410751183395
Metabolism of porphyrins,12.5561962478927,26.18116002318389,0.3012475178972396,5.445194004999888,8.78127828206744,14.233791424088666,12.629301235442865,19.1891895102536,6.642111084849945,10.533516234134579,5.708855727428158,10.883118724118098
HS-GAG degradation,12.46439957632403,52.86848919135556,0.3012475178972396,7.771197282686839,0.7167749296627556,5.113270211842579,13.18242268199638,30.211355100491744,6.0770818168775165,0.9357973866365559,1.1692214186074723,7.918044416235183
Regulation of gene expression in beta cells,12.403503402257876,1.3200201002334757,0.3012475178972396,9.31962179913972,4.3977834019819015,1.0487563426287758,1.2671718236539617,8.42695848196153,2.4745378730631677,7.071463407955339,8.325414847509897,4.103947597099715
Serotonin Neurotransmitter Release Cycle,12.395089695136116,42.67443639602207,0.3012475178972396,3.262745908774776,21.60003266647897,11.190225162199248,21.251503302775536,32.43379612365542,3.0301411141587415,9.851581691493081,7.67055528989948,17.852009908753907
Wax and plasmalogen biosynthesis,12.369230461469257,46.67959211600232,0.3012475178972396,6.862490619949949,29.89344971115797,17.90550028223375,17.426874973388212,34.087510235178094,9.275687482266516,8.67743683774397,35.01908712111041,15.502687137929536
Protein localization,12.343399719055267,6.130998572342262,0.3012475178972396,6.484709034665273,8.660144959915863,4.396554666958822,0.5358132513276741,3.8072478212725525,9.348253089908393,3.4666109251498303,8.210777188693612,6.973150655528396
Proton/oligopeptide cotransporters,12.339362195118175,29.596121659517255,0.3012475178972396,8.49155848403867,17.229364104055943,25.16380116523642,26.755238188244885,34.01439242399848,5.627987079543036,6.452883935422326,2.5470720324205613,14.537528173066518
Transcriptional regulation of pluripotent stem cells,12.32661854762427,18.908880832462224,0.3012475178972396,8.058205518128586,11.095603077204377,5.74804591715164,4.753160395989633,16.707817121351557,6.306112717419624,8.553390984942538,13.185628376294758,17.695599908232253
Fertilization,12.266395551320377,27.10302977227939,0.3012475178972396,6.635609846735057,10.87359043182099,19.365464266746198,0.690301264862849,5.994278441182981,13.352993262286958,14.962371201828661,10.169844636261573,7.208925351173977
Synthesis of IP3 and IP4 in the cytosol,12.266395551320377,10.87288744169964,0.3012475178972396,7.9767410518161235,4.418476626283532,1.4603386433346466,8.72372626977712,1.893935579844294,14.75140734688464,14.591510799515115,24.594350417438527,8.87278771169394
LDL remodeling,12.21467335109655,12.816324135410529,0.3012475178972396,9.092001299155562,18.80905823013575,10.515130091067958,4.624131116854901,15.712245400594192,9.04838805451058,19.789698316591902,25.260152307984228,13.531588555770274
Nef mediated downregulation of MHC class I complex cell surface expression,12.042355965825998,0.6045356246278305,0.3012475178972396,8.585873227189271,17.83318614209673,3.048011619266392,0.9529222321770892,16.641095192047352,13.220105515795849,23.318445590263565,41.65864658398591,18.998875393364163
Paradoxical activation of RAF signaling by kinase inactive BRAF,12.00924661499455,0.40398249501979,0.3012475178972396,9.046731096431127,7.313703735420986,2.2213451032309033,0.9098790834620915,1.820876248950245,9.463993384805045,21.813791293254553,20.66642866579476,10.167333171666282
Signaling by RAS mutants,12.00924661499455,0.40398249501979,0.3012475178972396,9.046731096431127,7.313703735420986,2.2213451032309033,0.9098790834620915,1.820876248950245,9.463993384805045,21.813791293254553,20.66642866579476,10.167333171666282
Signaling by moderate kinase activity BRAF mutants,12.00924661499455,0.40398249501979,0.3012475178972396,9.046731096431127,7.313703735420986,2.2213451032309033,0.9098790834620915,1.820876248950245,9.463993384805045,21.813791293254553,20.66642866579476,10.167333171666282
Signaling downstream of RAS mutants,12.00924661499455,0.40398249501979,0.3012475178972396,9.046731096431127,7.313703735420986,2.221655758250409,0.9098790834620915,1.820876248950245,9.463993384805045,21.813791293254553,20.66642866579476,10.167333171666282
Interleukin-17 signaling,11.970952746289738,3.29457027979066,0.3012475178972396,9.824580181187685,17.347880944989207,6.316879290495468,1.9298594674028768,8.77195772077751,9.25043153234616,24.497478843458655,26.74863389709906,16.49445453115925
Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE,11.915928007791663,10.74873051934906,0.3012475178972396,9.890655256400484,8.253906931310897,16.787052121941443,7.33907280637423,16.347069485456096,11.93025319785107,21.20556175022414,4.857553894460163,18.089257458784697
Defective MTR causes methylmalonic aciduria and homocystinuria type cblG,11.915928007791663,10.74873051934906,0.3012475178972396,9.890655256400484,8.253906931310897,16.787052121941443,7.33907280637423,16.347069485456096,11.93025319785107,21.20556175022414,4.857553894460163,18.089257458784697
mitochondrial fatty acid beta-oxidation of unsaturated fatty acids,11.882060537709863,4.714106219207707,0.3012475178972396,6.980734048350252,6.307004217987221,6.967469748003782,3.954991199210434,11.629203323545756,10.726511139225536,7.595605777465406,11.10091440887347,8.572306478495676
SHC-mediated cascade:FGFR4,11.831197373566745,1.7894677588579138,0.3012475178972396,9.836482689938201,12.62485219791726,6.638203720827919,5.0197709492619405,14.065943664996523,11.615332765950837,21.303639857016478,18.738258916271736,14.766264726917962
Beta-catenin phosphorylation cascade,11.623727326811304,37.14803463213007,0.3012475178972396,3.0405876108708854,2.5964898692418377,2.2152376239989913,10.010111010231304,27.045138088282,7.320967778611139,6.424204132225962,8.222066525123713,18.16001705183254
Retinoid cycle disease events,11.607163963232082,18.327415961733283,0.3012475178972396,10.156962409617169,21.31199313316152,12.72142040755851,6.567375343808941,9.003922427662406,13.13286391157049,14.083023092946487,25.07940092591417,9.968848762328598
Diseases associated with visual transduction,11.603260490583505,18.316693010199923,0.3012475178972396,10.145203607955423,21.289566281840763,12.72928068130687,6.571231365893373,9.012373457040281,13.127210195737497,14.079664680530719,25.07940092591417,9.965395209304436
ROS and RNS production in phagocytes,11.464847626029787,8.412209217410958,0.3012475178972396,17.973222477685606,14.700380200703199,8.494780788224118,2.1499209588806365,0.8255546039933548,10.62657858283636,32.55215481003766,24.969766602198845,12.551339009725432
Transport and synthesis of PAPS,11.435845799987383,44.66011882197617,0.3012475178972396,12.04481137494531,22.22578818070889,22.672114517448666,26.000960807409708,19.430198356488418,6.730124657813667,13.349558509700607,18.203685260874817,11.666199057904175
Toll Like Receptor 5 (TLR5) Cascade,11.424233074535898,0.8189768082665705,0.3012475178972396,10.776063931750528,19.338014758106006,6.695405621318417,0.5197034662442563,7.3657711498795395,10.098468581456858,23.826626838937326,29.11611585438017,14.946314329728207
MyD88 cascade initiated on plasma membrane,11.424233074535898,0.8189768082665705,0.3012475178972396,10.776063931750528,19.338014758106006,6.695405621318417,0.5197034662442563,7.367554540151506,10.098468581456858,23.826626838937326,29.11611585438017,14.946314329728207
Toll Like Receptor 10 (TLR10) Cascade,11.424233074535898,0.8189768082665705,0.3012475178972396,10.776063931750528,19.338014758106006,6.695405621318417,0.5197034662442563,7.3657711498795395,10.098468581456858,23.826626838937326,29.11611585438017,14.946314329728207
Rhesus glycoproteins mediate ammonium transport.,11.399463659627829,16.54895184362131,0.3012475178972396,10.244026967282679,34.24729701043896,27.372166232805434,11.372909309304648,22.017842895179314,11.538785563276235,21.51725866993223,19.792167439402274,12.951809448651142
Signaling by Ligand-Responsive EGFR Variants in Cancer,11.35386687203405,0.40058388295230773,0.3012475178972396,8.70745583481523,9.401014339366816,3.552704584555895,0.6079878859228184,8.399434813434363,10.62657858283636,18.610390917875982,18.203685260874817,11.380995416284872
SUMOylation of intracellular receptors,11.34167503930483,3.941178699328913,0.3012475178972396,10.787143103991166,19.8448086613762,11.842825744012817,6.0842679515797125,20.437816566395348,11.304851351173,22.33120498734986,35.07193005898759,23.116542415042694
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,11.33782053442942,0.4007732189924891,0.3012475178972396,8.712868649999544,9.406798630578761,3.555200716650722,0.6079878859228184,8.399434813434363,10.64270110921544,18.622813275262164,18.234912539203172,11.39276330129668
Opsins,11.333966602389735,15.046878770718065,0.3012475178972396,8.391198311732861,26.445810936996843,15.719198650240342,15.322248264425046,17.01096420158857,9.177959619278448,11.851753385031017,21.74178511859115,9.236995069709323
Negative feedback regulation of MAPK pathway,11.32594924740147,13.487802477556171,0.3012475178972396,6.266222064203982,8.465345888258938,3.5014385774758967,2.136143133630934,5.597720146432415,8.020471169238357,24.44478005118024,19.876478594188598,16.3447065400718
DNA Damage Reversal,11.309612439932424,34.121523199571286,0.3012475178972396,5.354187699845414,2.766877905087168,0.5863259487364846,5.9416944580158875,23.859704723745814,11.375005222302791,4.44278476647776,14.179934235107662,21.789144333655805
Metabolism of ingested H2SeO4 and H2SeO3 into H2Se,11.29328815535479,26.449103972505288,0.3012475178972396,7.5628497272573965,6.42797983542085,8.84636370281114,14.57442694603315,31.534774387063543,5.9703378318270905,4.9895371687734285,5.823074856762301,10.464439195837254
Synthesis of PIPs at the early endosome membrane,11.285286063991592,8.132467472966015,0.3012475178972396,2.1977475435757183,8.43378031748576,20.016125725772042,15.46098527140868,17.601277855370842,6.708356506503341,10.056502444312025,7.977564034501183,11.293227698899548
NTRK3 as a dependence receptor,11.256837021809588,13.874749952110868,0.3012475178972396,2.4660369766313286,3.4051591188586054,1.9517835268793267,5.595761009749994,12.469632905686545,5.9329268027882645,9.232104647258724,8.591040284598966,14.821897978740965
Regulation of IFNG signaling,11.256837021809588,9.356547341897034,0.3012475178972396,11.97751527717963,2.158603043118632,0.37407156528252705,5.515295054028292,2.4557446655899136,12.606009238855798,17.708449214751763,23.244684069148036,12.409596920196787
Prevention of phagosomal-lysosomal fusion,11.158085049357886,17.993889677148598,0.3012475178972396,5.237771270583752,9.09535561105613,8.964172626997332,4.77528854486021,11.838946249845973,6.031727549130099,10.859414429943666,10.027223114606088,10.471838920628977
Defective CD320 causes methylmalonic aciduria,11.158085049357886,0.8093284719297141,0.3012475178972396,9.261205113160377,29.536360385563217,2.5272906250127765,1.5960142216130606,18.03824232438385,7.583803848627096,19.332511995476185,35.86177275344482,3.4359721389629816
Type II Na+/Pi cotransporters,11.154264164410066,1.7425686534417537,0.3012475178972396,8.407447294451215,18.833148755519172,11.999628146403934,4.671523414597484,12.982381126381807,9.348253089908393,12.54378916265951,11.43366080147689,9.013966999171178
Activation of Na-permeable kainate receptors,11.117434557341433,9.09122943745824,0.3012475178972396,6.0698526341296,8.099084926733664,4.424298376810996,7.347961949187938,13.055082764544263,7.836712863558065,6.954458364070959,14.027734023664697,6.790460422884005
Interleukin-38 signaling,11.068325387871061,9.1702806381751,0.3012475178972396,5.59914244243585,8.576617957675811,6.529335917834804,4.494851941926188,10.001923218678707,7.21146053489439,10.303076035694131,9.679632574184321,10.921858975733345
Activation of the TFAP2 (AP-2) family of transcription factors,10.974236306011546,11.629803383520255,0.3012475178972396,5.195021683193638,4.69296569972311,14.93524611808752,12.215733290488002,18.70362403015718,5.469778586165596,1.4855270214267633,0.7093532164902558,7.02206915865988
