,Cluster 1 p-values,Cluster 1 q-values,Cluster 10 p-values,Cluster 10 q-values,Cluster 2 p-values,Cluster 2 q-values,Cluster 3 p-values,Cluster 3 q-values,Cluster 4ER+ p-values,Cluster 4ER+ q-values,Cluster 4ER- p-values,Cluster 4ER- q-values,Cluster 5 p-values,Cluster 5 q-values,Cluster 6 p-values,Cluster 6 q-values,Cluster 7 p-values,Cluster 7 q-values,Cluster 8 p-values,Cluster 8 q-values,Cluster 9 p-values,Cluster 9 q-values
Organic cation/anion/zwitterion transport,1.2123884227991806,1.032354727136307,81.15022933640795,80.10988238852816,5.789471089024744,4.004141254013977,6.056126556661583,5.575641920315313,4.047038295189296,3.8075974484204296,11.291405480926128,10.46314744537355,12.798232140336856,11.833605906395196,1.146532244287356,0.9169901207153118,20.77378366373766,19.189368671507605,43.52740222958497,42.13487276359383,0.6790446290178197,0.5858939802955926
Defective Mismatch Repair Associated With MLH1,0.5161491620481075,0.4548784548391105,5.585947766598996,5.4275015066412235,0.9520330752076834,0.7037812182270243,0.4807765134788057,0.449299989069668,0.7223452811922632,0.6759824371572035,0.6894842517530672,0.6216291151957526,1.3584456961417473,1.1821449871269047,1.4041585740859832,1.1211755159862715,1.5481901865034897,1.4129392083132537,3.496939628023022,3.3026744000387542,0.5732994570899809,0.5007678258388016
Metabolism of lipids,1.023601582250562,0.87025238196753,82.26633249286058,81.19994374311645,1.9140447942822336,1.364391908311392,3.0159248586755223,2.736940857210842,8.12564161321322,7.731558319153458,14.75533247781897,13.623215156583546,2.3361093921407687,2.043375627395173,1.695522463738916,1.3429733418827428,19.71783313174455,18.213937736334383,41.851561615884194,40.50788071743087,1.973149713020323,1.6812369210747857
Phase 4 - resting membrane potential,3.4437379054347423,3.04232898859399,80.30931226754,79.28475958684345,6.280671729491134,4.26908273366454,3.074235970858652,2.79125291275894,1.697554480328927,1.5741486313383226,15.82603167353286,14.569920761833451,15.2698836547732,14.170558846934084,3.6226683413087217,2.8177429502345737,23.09394493318928,21.37919617246422,23.91368081869167,23.108755427617524,1.6311183479961655,1.3913139227364937
Phase 3 - rapid repolarisation,2.142237902585432,1.8564334318959466,13.927805365610595,13.658660808159134,1.0219117998293474,0.7554828040377831,2.081057266123426,1.8741643770941971,1.5881748133458076,1.473854378352879,0.7238514746101677,0.6503288686405918,2.101703738446718,1.8372040860410195,0.43189694276882157,0.37905230546359675,1.5052820373645937,1.3723123223679927,8.66098616405486,8.309379113027749,1.1809522932161554,1.0011809959526459
Cardiac conduction,1.7237585364495605,1.4740206404419085,105.73698389574496,103.53411849599877,5.442559185917058,3.7278104251919983,7.016151795234307,6.501432301063017,0.5431774476397968,0.5143942309751375,18.104051983467908,16.619752144121122,16.937360351200386,15.739641071125304,4.45830890989255,3.4839228386617345,24.190562508879765,22.32091178816896,33.29162517172846,32.24897426893912,0.4143060414445102,0.3785306566392156
Phase 0 - rapid depolarisation,2.9849225231251526,2.614074474649699,78.89982018528575,77.89050747114594,1.4496494026543392,1.046784679263787,16.351869324144022,15.513627067684844,24.002362463676487,22.99730757267922,1.3469402521331852,1.195375826205474,21.98279656518288,20.39838157295283,1.4365646897336983,1.146289202203973,9.512183580823176,8.844709687482297,12.369480043287052,11.917775265875157,8.916476399962589,7.871509254446066
Phase 2 - plateau phase,7.036827710081684,6.370326481160599,49.85963618125206,49.17528472138376,1.8306232422952753,1.305505139262371,13.846933147066478,13.099498304628503,16.34945060122418,15.616973073538691,0.4082806047734139,0.3846133361713226,22.672790599820743,21.05495185210374,1.0612928808279773,0.8530491525077897,7.822150105561713,7.273238969526782,24.79065728598527,23.96521022776652,12.959610081436693,11.500133825814938
Phase 1 - inactivation of fast Na+ channels,4.462987908777766,3.9894119348227535,4.206562119445198,4.0741608528044955,0.8454040036922879,0.6295114193176198,0.4638351783696837,0.4346042353953669,21.226213191541973,20.30907816096999,2.5597684361378286,2.303279712773092,3.98523156898479,3.549807473702341,1.619253420706248,1.2878711427362275,2.557269751789389,2.3359790420595177,4.725883141422478,4.485714833039797,7.2672514412564135,6.433316272812145
Transcriptional regulation by small RNAs,27.485140497728867,25.369519205082934,2.17878464593099,2.088833464166691,2.823704945021163,1.9571453012875017,2.6453794014713368,2.3903999567130136,12.16451254502309,11.598212187821414,5.977244596523734,5.5073911694905355,1.130958247916632,0.979690572585983,2.747362783907764,2.170916721348986,2.5673710161924883,2.3457316155712213,0.8129725329764806,0.7605092879735509,2.299161437614802,1.9632646233386233
Physiological factors,3.973483177949586,3.529995027711963,0.5337723756067599,0.51297029286741,0.699578395744689,0.539621544761678,4.000270187948947,3.6538083121260176,0.33628687181457656,0.33250123008479254,1.0776931096906297,0.9559533541061976,0.7014725027767553,0.6234623134376501,0.8869611662929587,0.7155232989675859,0.9009054098780392,0.8163301789397507,0.43719550810330554,0.42379882664702534,1.5486467480332813,1.321743107419657
Ion homeostasis,1.5829476151507933,1.348565163958543,35.44264601456847,34.92448790796071,3.4095014620874595,2.3307388131632325,0.8373687649645688,0.7593585756254636,9.741867192515569,9.290162415103675,14.217096024934404,13.150707275190276,5.186780000841978,4.669311798242537,3.249747601774806,2.531729356484899,15.023894640160874,13.877347603502809,28.43300824801629,27.52613261929456,1.7621979786760456,1.4992356534752762
Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD),1.0033907481969182,0.8521230728662691,19.479737653714103,19.148804258969477,2.0246285943827114,1.4353610993582455,7.384221214680577,6.856287578402971,0.4541373538394754,0.4359633849108888,0.39154522308396916,0.3722781388491068,0.47389152611351115,0.4399313768951338,3.393340229103261,2.6402644711511565,2.904441047619683,2.660617040194591,8.434338515571106,8.089269354405863,1.2518885580999435,1.0641248659348794
Defective CYP21A2 causes Adrenal hyperplasia 3 (AH3),2.4261088592042857,2.1118980878711717,54.25378486466613,53.535766619376226,1.0180470815470437,0.7532257559336706,17.692011075118515,16.80008395969656,2.8248126253910044,2.6409036432824653,9.5809779344757,8.884305237396434,0.5529050413662259,0.5016216245322774,1.2764073327711163,1.0223857299221943,6.424795364589954,5.980142885285225,30.398034813464182,29.437251918604282,1.4272985165035328,1.2136090179962244
"Defective CYP11A1 causes Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR)",9.95850275616734,9.041367725595356,0.3875656236622077,0.3795346452739067,3.5821721654928065,2.432680748187961,14.369418268128133,13.602837869130203,24.822263401083173,23.77961249829383,7.9522417025734145,7.360527471601861,1.593699819623894,1.3830819648342874,5.308069424127882,4.115112313041945,2.797262363635093,2.560358079248792,3.641180387374197,3.4398042499652446,8.42566149561346,7.453245017245548
Metabolic disorders of biological oxidation enzymes,1.2743395502709358,1.0836622054798979,63.336709735719694,62.51958806628508,1.2546221787468386,0.9146217640318827,13.040685644669654,12.319373114442207,6.651930366608741,6.304537526909701,13.167589358869398,12.204889045963776,0.5407718093540063,0.49136947605388825,0.7667192476529867,0.6230967640122387,10.441940514673497,9.696840594429164,38.073357121653395,36.873819665256136,0.4148861355877907,0.3786557539028449
Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD),0.6079470189623787,0.5254023912881458,6.407086372969487,6.235784792326127,0.6789578174471173,0.5250614143393892,0.7124436484106853,0.6482452369250361,3.986466545089165,3.75064483994703,3.0298893416821806,2.7432753749859096,0.46940294439415403,0.43634757567365845,1.1627454033085207,0.9295809228830614,3.5195658529054503,3.2373855574777486,4.782002690413512,4.539278627388733,1.8297517752573476,1.5581839069883727
PIWI-interacting RNA (piRNA) biogenesis,8.788203115884663,7.9499608594254845,65.92393236797467,65.08856624442396,0.4080547847650491,0.36355187711411335,21.81583769850735,20.773186795718008,6.201382287066339,5.872879498064868,0.4803079741580068,0.44362211840729227,6.95124968366243,6.3018938844993615,3.039918487294998,2.374103801233259,11.070231330575677,10.28233927880031,21.449539863150456,20.72712366147286,5.997415950317118,5.308996128314408
Diseases associated with the TLR signaling cascade,1.7557112507441694,1.5026110580825647,25.57308833763164,25.179005043571877,0.44888987037168077,0.3851767041676901,0.9233907441922122,0.8311150547452757,9.595244155988592,9.150008339481449,14.407594930562926,13.321235099888177,0.7686370336082983,0.6771375632811389,5.899203230526365,4.5646657115129115,3.8055380407778547,3.5099185877947705,23.65546235050464,22.858481592227335,2.4408325636029717,2.0814368705336785
UNC93B1 deficiency - HSE,1.5552737322885493,1.3248248109102754,8.915302935393715,8.709420425607114,1.0768076014444907,0.7922145526894503,19.903071049143367,18.926706411930464,2.450922835961551,2.2870136803022763,6.841198394881203,6.3125580139693485,10.066090161153934,9.24204179812775,0.697586877641795,0.568463752434722,0.6472855471302819,0.5917396638697532,11.055791336617096,10.640440905960185,6.114604190178524,5.412692654158637
MyD88 deficiency (TLR2/4),1.5312885510998393,1.3040316819332713,24.32155099697551,23.941758352387303,0.37297679176606646,0.3376559276531256,0.7807022112011569,0.7096528151154116,10.741173984700982,10.23660992944833,12.903768907848727,11.967715613779196,0.7486732659508714,0.6619765205258803,4.257131252705865,3.333019453912509,4.476324398778829,4.144942120808808,25.876222823403122,25.03070578240904,2.3081781648157276,1.970462313401032
TICAM1 deficiency - HSE,0.9268136301709693,0.7874302407898885,7.581021940970417,7.391641966768994,0.41431960957799757,0.3680098054129246,6.833500031547159,6.32692379748922,6.597912084471652,6.2528429233064085,3.2340361896348644,2.9334247910942812,2.7077175806017966,2.3799134442473115,0.8434905033290269,0.6838361911822862,1.5833847982454095,1.4458405105314125,0.8648678583419814,0.8071104206000181,0.6911543363218663,0.5954989062235492
TRAF3 deficiency - HSE,0.5899463832106818,0.5109326244315822,17.978093899712345,17.658234396154704,0.4459535770701143,0.38437506409041855,9.828607833614186,9.212502798706183,5.814746352710724,5.499671313466703,4.527136680657413,4.150346083612054,0.8061243193098816,0.7073256102412229,0.7937413826637516,0.6421769567360402,2.0429363491586776,1.857269981059969,1.2641442118499135,1.177273145704825,1.0683056429563464,0.90622509834348
IKBKB deficiency causes SCID,1.1081978758511954,0.9440403860654922,12.115117654066351,11.870558799626844,0.3506592475623144,0.3283167216708852,1.4786371515656507,1.3297362095141085,0.9198168649642989,0.8534281152201707,0.4588375794106153,0.42826068138614615,0.8586445073611508,0.7500933545434779,0.785887912851701,0.6373241314270578,2.540837844206973,2.320243677500356,3.7091340771057077,3.5045950934699563,0.35506261069982126,0.33819675866956617
MyD88 deficiency (TLR5),4.4150863724586396,3.9458502795477295,7.980443475775479,7.785522708826138,0.4753073979748995,0.3994016760638985,4.924919897912675,4.516059667471925,3.7341318865684,3.5065215013205266,6.600624749810829,6.089316855916207,4.799471948858579,4.305232649336466,1.2117283598097577,0.9664334128518247,0.47389152611351115,0.44083615739301557,30.07177335919668,29.122320528169677,1.118504161677731,0.9484434232553487
IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR),1.1081978758511954,0.9440403860654922,12.115117654066351,11.870558799626844,0.3506592475623144,0.3283167216708852,1.4786371515656507,1.3297362095141085,0.9198168649642989,0.8534281152201707,0.4588375794106153,0.42826068138614615,0.8586445073611508,0.7500933545434779,0.785887912851701,0.6373241314270578,2.540837844206973,2.320243677500356,3.7091340771057077,3.5045950934699563,0.35506261069982126,0.33819675866956617
IkBA variant leads to EDA-ID,6.645262721039649,6.01329933063104,4.4424824759840815,4.304650671224229,0.6396188779106556,0.5040818974170951,2.564032046807782,2.3150378059166004,3.7869461793510264,3.5568530912428864,1.9281550156661442,1.7262906793257067,1.5492457503397907,1.3460461493597964,2.6892819239939674,2.1252896031292163,1.510346120400989,1.3763923597445151,4.786143544619284,4.542686494953163,2.8816798955882152,2.4750683246683645
IRAK4 deficiency (TLR5),0.4719860539996351,0.42117367244169207,5.575291086692858,5.4171463154538255,0.744125592444314,0.5671959267925283,0.7014193912495666,0.6394003265937545,1.6220236441326172,1.5043410209517738,10.16124158146127,9.412634553475243,2.3312397506615845,2.0393269587160474,5.255528489182434,4.0722586454996295,0.8441130264253158,0.7640933737815866,6.638203378864849,6.333810001574259,2.405822399421135,2.049856920245622
IRAK4 deficiency (TLR2/4),1.5257039721168009,1.2988003315031766,23.885635903500965,23.513309823598114,0.3854311755875148,0.34851740354613076,0.7756685490794062,0.7052148628762981,10.406713973490358,9.919208994268361,12.963136594242297,12.024725743137413,0.744133074250157,0.6587939126278161,4.292542984003329,3.357751274525175,4.41660577762798,4.088801641273495,25.05418893745189,24.221680024745655,2.332133530415592,1.9898364710998984
Dectin-1 mediated noncanonical NF-kB signaling,5.660208246175415,5.109068048881407,31.672859234280523,31.204239599218898,0.47678817597534606,0.4002790059250364,3.291146510060722,2.9951132462012575,0.8025622803238056,0.7467783622631807,1.283142866805412,1.1390556517895787,2.054144224873857,1.79576149727784,0.4826332362926154,0.41306103374635733,5.799764979275813,5.3919770814339465,16.025229044831185,15.478535587565263,0.4047181101074366,0.3725656408429301
CLEC7A (Dectin-1) induces NFAT activation,2.396612695507538,2.084555099045517,75.82188267754486,74.86490940783173,4.325486982920527,2.9325827977793013,27.484323126859515,26.28145772711333,17.526767273662973,16.755265638075777,8.783609989107998,8.130502162444623,22.549178035417633,20.94837262699941,0.5602082385023314,0.4648137242916479,7.990861463548609,7.428401047206606,9.257507696067858,8.89106379839096,1.6937882800380815,1.441871947719183
CLEC7A (Dectin-1) signaling,4.357816740358349,3.892877589035093,37.8169361657635,37.262055252131006,0.5324728802731107,0.4365563774396078,3.4454711631099535,3.135128453306163,0.3192076754245356,0.31710861632668724,2.4959247340030517,2.24655882472641,2.5528465893340555,2.240359211063676,0.7235167179869577,0.5882657397967218,7.473180186251536,6.950161818889332,20.23168903567579,19.553369540577403,0.6198743833298547,0.5390987783944685
Diseases associated with glycosylation precursor biosynthesis,1.0141700884444482,0.861714192175863,93.72874250686014,92.44535751029407,0.591364229043776,0.4751324037456019,20.411542179930645,19.421069288806375,3.7175097432583555,3.4906061026447315,11.374464001350574,10.537662192254702,0.5895764333594711,0.5326003803699325,0.9921715930452742,0.7992144819593379,6.491531705614082,6.042190441420111,49.33839881379264,47.60137365835642,3.241896525786898,2.806472430504449
Organic anion transport,0.3236331679366847,0.31889038918188295,0.49298403977181204,0.4748100708432255,0.3546914349082668,0.32961441767118965,1.1162630139840597,1.0035742445869624,2.194068814268513,2.041315354108943,0.7972423220789348,0.7162144403534729,0.40112266253842155,0.38010085073700867,0.3321330906103696,0.3206757080039712,1.3611301027948672,1.238280328761032,0.7755698846144039,0.7256980437205549,2.0709963845040136,1.7649114978427647
