,cluster 4ER+ log adjusted q-value,cluster 9 log adjusted q-value,cluster 7 log adjusted q-value,cluster 3 log adjusted q-value,cluster 8 log adjusted q-value,cluster 10 log adjusted q-value,cluster 1 log adjusted q-value,cluster 2 log adjusted q-value,cluster 5 log adjusted q-value,cluster 4ER- log adjusted q-value,cluster 6 log adjusted q-value;
Biosynthesis of protectin and resolvin conjugates in tissue regeneration (PCTR and RCTR),0.8072884376667768,0.4155240941545764,0.5839126285149882,0.3198395805486888,0.3073643548426107,0.3762215469973146,0.45323528915453365,0.3363632797967757,0.7400732280100476,0.5278203201689747,0.3058816822504121;
TYSND1 cleaves peroxisomal proteins,0.48052176933701835,0.36734545489144443,0.4322549751498343,2.2108397880598227,0.330372459861341,1.102098315814885,0.45289313218443833,0.7214872606359403,0.7945700729668096,0.6081611140532585,0.3058816822504121;
Loss of Nlp from mitotic centrosomes,2.89072583416433,0.5160538865147885,0.7967758165849417,3.3156221215320296,0.33140832466933967,1.4913294770057988,0.45289313218443833,0.309018298085769,1.6481131610047546,0.6568066265367332,0.3058816822504121;
Keratan sulfate biosynthesis,1.1259571148530627,1.8815589255708167,0.5135324116895287,1.2230266050966954,0.34063624591886615,0.4306777496994055,0.45289313218443833,0.32735598382599135,0.37714526130064224,0.3109481832046546,0.3058816822504121;
Post-translational protein modification,0.3794194863285861,0.30844391279468925,0.6273178275096073,0.44798064657680453,0.33664443463132226,0.38644297502167896,0.4528813748839948,0.4849021760868862,0.3063901120454567,0.31613944815052264,0.3058816822504121;
Mitochondrial Fatty Acid Beta-Oxidation,0.335368352224608,0.36231980452174045,1.1071248507213265,0.32289368140643626,0.3439134979171695,0.45182304898127246,0.4528813748839948,0.4589589677230645,0.418328270869041,0.30352660857733577,0.3058816822504121;
Cholesterol biosynthesis,2.5300786564207183,0.3486664547515465,0.47160753149999735,1.7592356223195151,0.30246496029501807,0.32379424092724673,0.45257289741517553,0.48606186013240477,5.933991275033519,0.32532264275231887,0.3058816822504121;
Transmission across Chemical Synapses,0.3603728060987278,0.3659796444425064,3.4801072213110906,0.38834181595987294,1.385141847474294,2.083530125044517,0.45257289741517553,0.39635815751768927,0.4574971964982196,1.3795353370639227,0.3058816822504121;
Cytokine Signaling in Immune system,0.6558037141499062,0.3864631808225056,0.3366102940742713,0.37851270714961555,1.4497014587581227,0.9945345766707561,0.45257289741517553,0.4018372923384269,0.3089310108463698,1.9633837456177656,0.3058816822504121;
Catecholamine biosynthesis,0.5557714001529779,0.39345866018991343,0.926894255266249,0.9849589810571827,0.3824048831138682,0.38644297502167896,0.45257289741517553,0.8392145373470217,16.3406761094273,0.59909883417329,0.3058816822504121;
Defects in biotin (Btn) metabolism,0.46161854092936455,0.49023002456961257,1.070454754960547,0.5261277469989963,0.37205774949981,0.45383436213121164,0.45257289741517553,0.4467806963553069,0.34010467491250734,0.4279876382867682,0.3058816822504121;
Phase 4 - resting membrane potential,0.574253986837501,0.3287763939899654,3.0717146287933357,0.45814106070834476,0.7706141885413044,2.785860240774788,0.45257289741517553,1.2382013029336363,1.1033715792095793,1.3417327277549957,0.3058816822504121;
Platelet degranulation ,3.744795482399178,0.6748754522273666,0.7695585986948226,0.3067748912708138,1.1631725606936794,0.609620681310484,0.45257289741517553,0.3998593960551724,0.3418975449068169,2.3053667390193406,0.3058816822504121;
L1CAM interactions,0.5616787261605595,0.3667015217797265,2.2276406502899304,0.36926780817120297,0.6707343576859068,0.6234524920206473,0.4521222213679171,0.36710932947589353,0.4904318320906067,0.3286979716130023,0.3030467691849685;
PKA-mediated phosphorylation of CREB,0.32648569807719524,0.315650141649467,3.842756560222099,0.7628528203458588,1.4120256619524758,4.165285200589449,0.4521222213679171,0.33696163270265517,0.3729062334678565,2.2500527373668495,0.3058816822504121;
Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5),0.3118854532837041,0.5073445985405695,0.30134832367833375,0.38834181595987294,0.4863867848397038,0.6434189199741671,0.4508106135646171,0.3404366042983231,0.46964083019396136,1.1185774179386265,0.3058816822504121;
Transport of fatty acids,0.3672789551152327,0.6663735102025011,0.5669713911895651,0.3454633916917074,0.30142164052271936,0.7284869631520305,0.4508106135646171,0.32735598382599135,0.3728343545959842,0.32837788404645557,0.3036587911860299;
Metabolism of nitric oxide: eNOS activation and regulation,0.5032828338856044,0.37261707238678665,0.8833146903713517,0.3503872330012344,0.3726312003584851,0.51333672425214,0.4502647423263445,0.5389628321778192,0.3515439172895968,0.4232200116160087,0.3058816822504121;
Translesion synthesis by POLI,1.5850012321335474,0.3351332739777284,0.7356982690080166,0.39485276920195894,0.3722027189435112,1.5541986739104443,0.44922153713617535,0.548862228854724,0.3418975449068169,0.3206530510344374,0.3058816822504121;
Abortive elongation of HIV-1 transcript in the absence of Tat,1.8467552961985725,2.0049114338084766,2.4273005206431555,4.222866572356169,0.4829239057523196,0.9363108009582594,0.4484969096769902,0.3174126423874192,0.3115924460534767,0.4451611421708856,0.3058816822504121;
SHC-mediated cascade:FGFR3,0.47453674885557934,0.30590329751427836,1.5216687561972464,0.3503872330012344,0.39113834579371415,0.4900714565162325,0.4484969096769902,0.32753430183444365,0.46973565379933857,0.3109481832046546,0.3058816822504121;
Activated NTRK3 signals through PI3K,1.15357921159607,0.3010748960204856,0.33878611882482,0.5259000391854405,0.39794629746034765,0.47055855225156185,0.4484969096769902,0.43230554090872725,2.9476893090454395,0.4121812366547547,0.3058816822504121;
TNFR1-mediated ceramide production,0.4385293402931951,0.3659796444425064,0.5897840382707876,0.3114867792687908,0.3645583937901488,0.8205962637560629,0.4484969096769902,0.33696163270265517,0.31075100083854396,0.39863298409526765,0.3058816822504121;
Dual Incision in GG-NER,1.542607112490525,0.5588980041062537,1.1611221759179944,0.5602924944528066,0.56267084582879,0.902886238405665,0.4480216876297408,0.5627328227900846,0.3266862348880042,0.8203447446361902,0.3058816822504121;
Formation of editosomes by ADAR proteins,1.8450168225225432,0.3667015217797265,0.7950820635273264,0.543500529637991,0.3439134979171695,0.49516020035421604,0.4479128177676394,0.7808545639669524,0.41922428215661073,0.31254422204098564,0.3058816822504121;
Lysosomal oligosaccharide catabolism,0.6875281949141528,0.3691439136623758,0.3092052383887742,0.4823062979997039,0.3764809604369917,0.315085039913656,0.4479128177676394,0.36013197279316866,0.4881499224650157,0.9562192771334456,0.3058816822504121;
Beta oxidation of butanoyl-CoA to acetyl-CoA,0.5063094652344134,0.3278049526398883,0.996131501942276,0.49938313248528654,0.33627276072485157,0.3017544392101771,0.44784293657214597,0.4815653043880472,0.39838117936895323,0.3109481832046546,0.3058816822504121;
Class C/3 (Metabotropic glutamate/pheromone receptors),0.6228686233239953,0.30402224815377643,0.39066099676090016,0.3327284474992245,0.311422158602307,0.3976005671239824,0.44784293657214597,0.35971925328583354,0.34010467491250734,0.31613944815052264,0.3058816822504121;
GRB2 events in EGFR signaling,0.3119979840557615,0.3051715086707191,1.5621779857084854,0.3163292158034775,0.7409373343908842,1.8779020410390956,0.44784293657214597,0.5174152264767676,0.31075100083854396,0.5100898491572277,0.3058816822504121;
Reversible hydration of carbon dioxide,0.5557714001529779,0.34355423434661836,2.237538539530494,0.8182391893769537,0.9200438033952797,4.170257495204747,0.44682433953022976,0.4717915099738133,0.9291847867621535,1.5989857264412672,0.3058816822504121;
DARPP-32 events,1.7616003058901537,0.30397605771269914,0.9868026812162809,0.3256228293422544,0.3396325673262649,0.416812166468743,0.44682433953022976,0.6165161116191114,0.36494779765230456,0.32837788404645557,0.3058816822504121;
Opioid Signalling,2.931225983477916,0.9394394484219818,1.2347702357212416,0.3503872330012344,0.5358107092946165,0.3635437582043762,0.44647821235836693,0.9221426572870339,0.3326837406564544,1.1466822619693087,0.3030467691849685;
Response of EIF2AK1 (HRI) to heme deficiency,1.52923317523598,1.074569692527948,0.4426141841101584,4.099124446419689,0.9085949067020295,1.5541986739104443,0.44639580110479105,0.5578106790042832,3.577673173252147,0.3115470929760852,0.3058816822504121;
Sodium-coupled sulphate, di- and tri-carboxylate transporters,0.4416826026365212,0.4081569957992947,2.114585589807809,0.46614281375376615,0.43870502637389713,0.3235313818318902,0.4462100775758948,0.45209511687783316,0.7066938861268142,0.5102475295262496,0.3058816822504121;
Synthesis of very long-chain fatty acyl-CoAs,0.469082934340401,0.601299658616172,1.5459410778839082,0.4147520762862274,0.9078860349641316,2.5291999895757384,0.4462100775758948,0.4849021760868862,0.4084899821472641,1.0394259440247136,0.3058816822504121;
C6 deamination of adenosine,1.8450168225225432,0.3667015217797265,0.8017891949040372,0.543500529637991,0.3439134979171695,0.49267270361802806,0.4462100775758948,0.7808545639669524,0.42165490530340993,0.3126363644087619,0.3058816822504121;
Glycogen storage disease type 0 (liver GYS2),0.6965908886977157,0.5324309296314834,1.45366218336228,0.329897791700562,0.30246496029501807,0.35399026492638497,0.4462100775758948,0.5578106790042832,0.34050073667628167,0.45624654297268663,0.3058816822504121;
Hydrolysis of LPC,0.4385293402931951,0.4828154453378415,0.31713424437660603,0.40163249982414734,0.6776561166140836,1.1143603888025917,0.4462100775758948,0.8253612893047934,0.37714526130064224,0.700096020022996,0.3058816822504121;
Cohesin Loading onto Chromatin,0.3154373953176946,0.5160538865147885,1.4132915985086576,0.6830590249119001,0.3439134979171695,0.727804073060917,0.44576981922469117,0.6121973354446032,0.7574177165397277,0.5100898491572277,0.3058816822504121;
mRNA Editing: A to I Conversion,1.8450168225225432,0.3667015217797265,0.8058702959459212,0.5488067463935579,0.3439134979171695,0.4902850695312733,0.44576981922469117,0.7808545639669524,0.423716321008238,0.3126363644087619,0.3058816822504121;
Lysine catabolism,0.5954492320468132,0.4081569957992947,0.7615455863097667,0.45318152334723316,0.3082126526753394,0.46101187408142824,0.44576981922469117,0.3445913271108731,1.974933289915886,0.4540611718827999,0.3058816822504121;
RIP-mediated NFkB activation via ZBP1,0.4397502331886933,0.3173693456155217,0.5196560187410272,0.3503872330012344,0.3439134979171695,0.6928943061340497,0.44562840201462767,0.479986763867055,0.3121738255632173,0.4727905293493389,0.3030467691849685;
Generation of second messenger molecules,0.9272564687137639,0.3067409288727,0.5111303216523466,0.9360806391385281,0.7649116976674908,0.6339686800252128,0.44562840201462767,0.3094759427026921,0.33154605935666304,0.9930461633126723,0.3058816822504121;
HIV Life Cycle,0.4029927195800096,0.576173559427021,1.178127480809313,0.4074955743352819,0.30418705243734856,0.5555984606532605,0.44509848228879206,0.3317123913477366,0.3181712228862701,0.32837788404645557,0.3058816822504121;
TLR3-mediated TICAM1-dependent programmed cell death,0.5954492320468132,0.5884097883583718,0.5017359945597698,0.45025906807447985,0.5718721379043165,0.609620681310484,0.44383130387647823,0.4890921202267072,0.3944031754439474,0.35352371536264976,0.3058816822504121;
APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,0.3914332839728542,0.44979020246864093,0.4322549751498343,0.5109471607838141,1.4497014587581227,0.31386541612384017,0.44383130387647823,0.5918767786718077,0.8093683332048278,0.44811482431034744,0.3058816822504121;
Ion homeostasis,1.1098280637652032,0.413066088586355,2.2805929725509984,0.3628766921649118,0.9989839361691158,0.6263653397241001,0.44383130387647823,0.4478369225572017,0.32397177416554596,1.528324873079311,0.3058816822504121;
Processing of Intronless Pre-mRNAs,2.4157043501620223,3.696614539228338,2.4887017770108586,3.1065384631865065,0.3394918967507969,1.0323535312082575,0.44350792881517126,0.5627095985093976,0.3061329461218883,0.5755917057901333,0.3058816822504121;
MET activates STAT3,1.1734224141268843,0.3105836898586958,0.5785913371395999,0.39144877960498997,0.6776561166140836,0.36504209043534924,0.44254767184168753,0.6665031139237775,0.536884289765251,0.3672727022722716,0.3058816822504121;
Receptor Mediated Mitophagy,0.4965830528827928,0.5131391727266793,0.3213389630759881,0.3874935871335183,0.35290876980663655,0.44836832077940414,0.4418175250280188,0.7808545639669524,0.37721347556427365,0.35352371536264976,0.3058816822504121;
Glucagon-type ligand receptors,1.2784081288862559,0.59842826146496,0.5226661205165584,1.1778410748784354,0.32297793958928395,0.3620735944925361,0.44170308303322703,0.35524193396628306,0.39047907840646395,0.34816200195549196,0.3058816822504121;
Late endosomal microautophagy,0.4632713188448469,1.3570134356717731,0.7552500465933367,0.518409827601242,0.3385368315518125,0.35765380914162076,0.44170308303322703,0.34311923132904953,0.37818098826263175,0.3641262916570064,0.3058816822504121;
Insulin processing,0.3757811722764317,0.4798917148825528,0.7654194085499344,0.380333723709027,0.5442360620589024,0.3491683136349247,0.441429931778153,0.31482486972733703,0.33985218265693556,0.3527755914843758,0.3058816822504121;
PI-3K cascade:FGFR4,0.45031287653699437,0.6441853723194954,0.498071154827163,0.5954683647755179,0.433323819297691,0.3111782497541377,0.441429931778153,0.7808545639669524,0.31837078236812505,0.7028263161348234,0.3058816822504121;
RNA Polymerase III Transcription Initiation From Type 3 Promoter,0.48313498722766435,0.35817300272844155,0.3925098753478222,0.4713179984058352,0.3439134979171695,0.48487375011027734,0.441429931778153,0.638700226611994,0.4040687910405057,0.3286979716130023,0.3058816822504121;
Oligomerization of connexins into connexons,0.5303815396723062,0.5550410065029113,0.5439930076286128,0.3063319847788688,0.32162569628297455,0.6002867425486573,0.4405021671650462,0.3909454933235953,0.6459758662785066,0.697425008539117,0.3058816822504121;
Regulation of glycolysis by fructose 2,6-bisphosphate metabolism,1.3854551577291125,1.5177742100176006,0.6826035945216478,1.2097778019785008,0.30418705243734856,0.5599068983002935,0.4405021671650462,0.4147150908432823,0.5424034113042814,0.5798185263650673,0.3058816822504121;
tRNA Aminoacylation,1.8658049258015759,0.39264274682216194,0.8517982647455866,2.352614944859006,0.3226140943665297,1.776798529138074,0.44047396306035724,0.3841922058752813,1.042470285322291,0.3275771061088942,0.3024439670208732;
Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD),0.47453674885557934,0.301642737608084,0.35275308129702004,0.8452387558632973,0.3363756870848458,0.3420003235500663,0.44047396306035724,0.30980925894012945,0.31837078236812505,0.43313205522532416,0.3058816822504121;
Norepinephrine Neurotransmitter Release Cycle,0.9434026314434367,0.3918158246299093,0.3081915935170801,0.380333723709027,0.3500419343212808,0.6436104690705318,0.44047396306035724,0.5918767786718077,1.38416838586673,0.35815713029086216,0.3032374359194824;
Dectin-1 mediated noncanonical NF-kB signaling,0.48313498722766435,0.4081569957992947,1.585507937318083,0.3163292158034775,0.6278261191361808,0.7659191921406994,0.44047396306035724,0.3251934547032587,0.9874978175548073,0.3806709461682284,0.3058816822504121;
