,BRCA1,TP53,BRCA2,RB1,PIK3CA,GATA3
G-protein activation,0.07620885289389737,-0.0,0.5325899306439735,0.027451301927592646,0.12102153175937225,0.5714898131372979
NFG and proNGF binds to p75NTR,0.07606687161713394,-0.0,0.04256808285516719,0.11262524255034805,0.016394751036227482,0.01079924781724016
Vasopressin regulates renal water homeostasis via Aquaporins,0.07605202866458853,0.04075038209324656,-0.0,0.10394953384787968,0.0015200139806887149,0.06501608267909935
Polo-like kinase mediated events,0.07603626098563848,0.014697399163337286,0.7235888615894035,0.1470910531921543,0.1401992668239239,0.18862142990762415
PI-3K cascade:FGFR4,0.07574884744649056,-0.0,0.10451448876919228,0.038758137133164235,-0.0,-0.0
Regulation of RUNX3 expression and activity,0.07571638683915104,-0.0,0.2526970394417799,0.24553756942765326,-0.0,0.30571673700225693
Bicarbonate transporters,0.07562944996828684,0.011592651610374228,0.2542271243108973,0.11667753790222221,0.18758469010432843,0.0036262871688986457
Vitamins,0.07545665356423736,0.008731257923982874,0.007653070933370979,0.01647813805304929,0.020822969688519374,0.024150627121959686
TP53 Regulates Transcription of Cell Death Genes,0.07531555928809135,0.018146407922453436,0.06534389413010579,0.051799955664844036,-0.0,0.13677084468442136
Fructose catabolism,0.07527374201519138,0.015396506456982451,0.010541273063916841,0.11506547003739555,0.10686545168662442,0.025869775390312853
Gap-filling DNA repair synthesis and ligation in TC-NER,0.07516702773938937,-0.0,0.08499063344048631,0.03838448412376528,-0.0,0.7054127304331915
Resistance of ERBB2 KD mutants to osimertinib,0.07497439173055132,-0.0,-0.0,0.3003200904582883,0.2892581914554699,0.026875901009936382
Anchoring of the basal body to the plasma membrane,0.07488391699613081,0.08607944479394394,-0.0,0.2992814756881821,0.024486057362768095,0.01549939720585788
Signaling by MET,0.07486108176382557,-0.0,0.1056092871566667,0.0537860990920054,0.007320813286501554,0.5986372573062199
RUNX2 regulates chondrocyte maturation,0.07473662770267943,0.008567312325916255,-0.0,0.025139030355355488,-0.0,0.2316329935451155
Interleukin-1 signaling,0.07455514088707871,0.08374113351921475,0.13782698776791794,0.07712971983575054,-0.0,0.6427930764423601
PI Metabolism,0.07423341189900892,0.02733640520978775,-0.0,0.05561958914127678,-0.0,0.01103051080829675
CLEC7A (Dectin-1) signaling,0.07404596200027382,0.07281670317885985,0.12847640742358657,0.1425640461175714,-0.0,0.2292327959920907
RHO GTPases regulate CFTR trafficking,0.07385904325190944,0.013846612278272314,0.017461732595761458,0.030504918019607953,-0.0,0.49284281062567054
Disinhibition of SNARE formation,0.07367839787161452,0.07268155669943153,0.032475884803533424,0.011371170899919002,-0.0,0.3690493548102701
Intestinal infectious diseases,0.0734742016394547,-0.0,0.08783761078232295,0.07141860911621593,-0.0,0.008447853418676559
HS-GAG biosynthesis,0.07313588745028084,-0.0,-0.0,0.13067531484700526,0.0013912527703069234,0.32938361187824367
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),0.07290568157121512,0.014718657368202954,0.007493122485700264,0.2077692785492799,-0.0,0.31018108748823353
Regulation of innate immune responses to cytosolic DNA,0.072644689020784,-0.0,0.8689553422061651,0.48860467942721886,-0.0,0.020515446978768323
RHO GTPases Activate ROCKs,0.07249438991945527,-0.0,0.01513158110916518,0.18766204288664315,-0.0,0.5100219364972983
Coenzyme A biosynthesis,0.07241443317615504,-0.0,-0.0,0.03785441312207348,0.0008235813684828577,-0.0
Synthesis of bile acids and bile salts via 27-hydroxycholesterol,0.07205391981429131,0.07419656901841927,0.10363357448653518,0.15086862583165847,-0.0,-0.0
CDT1 association with the CDC6:ORC:origin complex,0.07178886549808049,-0.0,0.1951358748076253,0.2234254434560563,-0.0,0.6136570478570057
Translesion synthesis by POLK,0.07151078469208932,0.009969324048148325,0.3316882585993278,0.2127369880030733,-0.0,0.6978336495333869
Defective Mismatch Repair Associated With MLH1,0.07144969765207776,-0.0,0.015754141901127,0.19373117102643586,-0.0,0.24283518342152374
Signaling by plasma membrane FGFR1 fusions,0.07131861126103692,-0.0,-0.0,0.20795036755149207,-0.0,0.5050445009879128
Translesion Synthesis by POLH,0.07106999570377488,-0.0,0.3936981799390867,0.24941320155314395,-0.0,0.1076960045188032
Mitotic G1 phase and G1/S transition,0.0699311045321262,-0.0,0.0013651022989575221,0.010720936016654088,-0.0,0.8178099371645797
Biosynthesis of aspirin-triggered D-series resolvins,0.06982493127482814,-0.0,-0.0,0.007617589581443681,0.1319746522619169,0.02823869902452738
MET activates STAT3,0.06970997314700866,0.08446102032980557,-0.0,0.0924451875196166,-0.0,0.481258027232137
Defective B3GALT6 causes EDSP2 and SEMDJL1,0.06965453502135625,-0.0,-0.0,0.1119801144540488,-0.0,0.11892205304147237
NTRK3 as a dependence receptor,0.06957026009879205,-0.0,-0.0,0.033077184757961745,-0.0,0.018032114139251144
Rho GTPase cycle,0.06956165319637658,-0.0,0.00029883256763401115,0.17114104459821683,-0.0,0.008466581539994454
eNOS activation,0.06942878031053373,0.005715445668558272,0.004311352289200436,0.15820353276295132,0.1583330273814338,0.334505706081506
Nuclear Pore Complex (NPC) Disassembly,0.0693977904132941,0.08527821047081546,-0.0,0.13561961823555965,0.016004768939803564,0.11419047038347158
Gap junction trafficking,0.06933348322794047,0.17980544774560844,0.032947252042308306,0.16525042281143115,0.25411838100283485,0.10040600359127905
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,0.06930522563533882,-0.0,0.042492092889253874,0.1437655798076774,-0.0,0.20585940839488334
Arachidonate production from DAG,0.06923168935720767,0.08546837909657432,-0.0,0.15153379299144362,-0.0,0.020435567797460388
Defective CHSY1 causes TPBS,0.06914832341668087,0.08083190073136867,-0.0,0.03669676199640573,0.3108695305427696,0.31149642633610525
Defective GALNT12 causes colorectal cancer 1 (CRCS1),0.06911665235378017,-0.0,0.3319004652604665,0.06568224666075739,-0.0,-0.0
"TICAM1, RIP1-mediated IKK complex recruitment",0.06896217338810638,0.05620276395738612,0.8556397568473494,0.3039253677228439,-0.0,0.005017628297308002
Class I MHC mediated antigen processing & presentation,0.06886816190832339,0.12615404604525637,0.04937220870271744,0.30409651084719264,-0.0,0.38507956025379525
Heparan sulfate/heparin (HS-GAG) metabolism,0.06883074013955898,-0.0,-0.0,0.054634386941515865,-0.0,0.06975293548641169
Expression and Processing of Neurotrophins,0.06877798164258317,-0.0,0.000518610642310357,0.20072368940430657,-0.0,0.03674449194036779
Activated NTRK2 signals through RAS,0.06863155394880946,-0.0,0.12514505916452512,0.052916055767302406,0.01871040213151977,0.019662404043319162
Defective GALNT3 causes familial hyperphosphatemic tumoral calcinosis (HFTC),0.0685986016349957,-0.0,0.16526757607380368,0.07082169955468526,0.021723688282921386,0.007710775894881592
The canonical retinoid cycle in rods (twilight vision),0.06843736335021476,0.008994239593866662,0.05274220658504495,0.049086352513310935,0.08426708791204301,0.6782944263939323
STAT6-mediated induction of chemokines,0.06837752443851627,-0.0,-0.0,0.0919387856216912,-0.0,0.029407672508977713
Gap junction trafficking and regulation,0.06837564834629774,0.3262629018509067,0.07466757777884869,0.10434043049005344,0.45186057995808765,0.09100435161478325
NOTCH1 Intracellular Domain Regulates Transcription,0.06819412078773522,-0.0,-0.0,0.1988406010451108,-0.0,0.28758925631294885
Recruitment of mitotic centrosome proteins and complexes,0.06818002931043222,0.08387872087404943,0.0025028386007383938,0.28713932419879895,0.007078283312460305,0.0037949168444328203
Arachidonic acid metabolism,0.06807506328717401,0.014859687913710593,0.019971555615290217,0.047778253725929205,-0.0,0.05582429718868254
Hh mutants that don't undergo autocatalytic processing are degraded by ERAD,0.06805419443790754,-0.0,0.1656325043967011,0.12869706022513117,0.009461503685737737,0.6147002442807578
VEGF ligand-receptor interactions,0.06800321070415409,0.02826950141909121,0.10013830994952941,0.17248209076818374,0.1301489148328413,0.6993260458332674
"Defective B4GALT7 causes EDS, progeroid type",0.06784640333461099,-0.0,-0.0,0.11439001782796245,-0.0,0.12952267960772534
OAS antiviral response,0.06770601737963668,0.10238293752435726,0.15869422775455433,0.29769280451932445,-0.0,0.021719143225706082
Vesicle-mediated transport,0.06761344684630634,0.7135232364520258,-0.0,0.581388165382905,0.09390243036980822,0.745958246847326
N-glycan trimming and elongation in the cis-Golgi,0.0675024399194536,-0.0,0.09552629475001627,0.04394825828320628,0.000202178939563271,0.49530680137330685
Transport of nucleotide sugars,0.06734208911395578,-0.0,0.10858978811763015,0.017071069315670765,0.24838129427106034,0.09096302441463289
Amino acids regulate mTORC1,0.066778433978536,0.056247778305532806,0.06238752466025878,0.05100774728670134,0.0004587512029266438,0.2440510874930366
Acetylcholine regulates insulin secretion,0.06639977999442909,-0.0,0.02193947036074265,0.009500693688886789,-0.0,0.1260024278594661
Diseases of signal transduction,0.0660661239306733,-0.0,0.04390435341521414,0.3073378742208896,0.003695784984604539,0.5751692002114341
CREB3 factors activate genes,0.065889931073735,0.011373254490626651,0.01774089183040606,0.21076342650762805,0.00900657887915557,0.013091788457956352
Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET),0.06578197051256993,0.016732959034451537,0.3148506056216486,0.2673490442243517,-0.0,0.08692840287110437
RNA Polymerase II Pre-transcription Events,0.06563578877074916,-0.0,0.00010683194374804496,0.19811629893177093,-0.0,0.4202029144627206
Smooth Muscle Contraction,0.0656337646373465,-0.0,0.40248325962619325,0.1910977423562678,-0.0,0.039010319124664496
Diseases associated with glycosylation precursor biosynthesis,0.06557658241646641,0.01648503240117003,-0.0,0.17724784677814726,-0.0,0.2408642035819976
Activation of PUMA and translocation to mitochondria,0.06532450453526983,0.07837047621379165,0.05460803722518311,0.03795723242270605,0.008167955107839742,-0.0
Glyoxylate metabolism and glycine degradation,0.06525168849779002,-0.0,-0.0,0.03354174254631798,-0.0,0.24746406891317896
TP53 Regulates Transcription of DNA Repair Genes,0.06522589277994267,0.021635169687722427,0.0009287428411021443,0.15092123623427783,-0.0,0.1956586722408981
Phospholipid metabolism,0.06509958442040176,0.08457248079978794,-0.0,0.248370621390223,-0.0,0.01922715429322561
Intrinsic Pathway for Apoptosis,0.06496821688537599,0.018768533017813508,-0.0,0.07150829124513233,-0.0,0.4327191206239007
Biosynthesis of protectins,0.06442895024788992,0.016339212368458655,-0.0,0.2053381871812566,0.025093281888533842,0.02144623815792533
Cardiac conduction,0.0643064535387964,-0.0,0.7432909427026233,0.06768010023821064,-0.0,0.48608553511488556
Cation-coupled Chloride cotransporters,0.06413641045194561,-0.0,0.06328215815108677,0.027455222120421507,-0.0,-0.0
Recycling pathway of L1,0.06405740442569104,0.028197212151401148,-0.0,0.20962860430042746,-0.0,0.24136631738019967
TAK1 activates NFkB by phosphorylation and activation of IKKs complex,0.06385624214142777,0.1806671961394943,0.11738898763995721,0.1374584972166848,-0.0,0.12338361733492724
Metabolism of cofactors,0.06376747327253839,-0.0,-0.0,0.008116861506309733,-0.0,0.7364319727231127
Oncogenic MAPK signaling,0.06368507202321004,-0.0,0.11029133816651454,0.2937535993832225,0.011913631930607833,0.03043658765992468
O2/CO2 exchange in erythrocytes,0.06353087107546727,0.08595231808220076,0.13815567708726628,0.1585573531003223,-0.0,0.48915747790599534
Potassium Channels,0.0634659832975683,0.05683008052073581,0.014777451968668929,0.19288898275693397,-0.0,0.5366522608565778
SUMOylation of SUMOylation proteins,0.06335069025852848,0.015460676515096184,0.009034533120120312,0.17118837172092546,-0.0,0.10980844213349589
Regulation of RAS by GAPs,0.06318711403699794,-0.0,0.10974980386171053,0.302078974012627,-0.0,0.4328279122270477
Glucuronidation,0.06305328970229135,-0.0,-0.0,0.11354574577362052,-0.0,0.401691230120354
Vitamin D (calciferol) metabolism,0.0629409605401423,-0.0,0.09896721580662084,0.0353882992115075,-0.0,-0.0
Glutathione synthesis and recycling,0.06292033435640686,0.01612115834535308,-0.0,0.18571932004752692,0.08001278598750218,0.5016786359142448
Defective CD320 causes methylmalonic aciduria,0.06291474631932276,-0.0,0.05883915754932261,0.09664471462591748,-0.0,0.1115158766173496
Budding and maturation of HIV virion,0.06278534314612598,-0.0,0.389095585451316,0.11317918289056245,-0.0,0.33002788986046805
Formation of HIV-1 elongation complex containing HIV-1 Tat,0.06273964708078446,0.04879553109156289,-0.0,0.11086025032897404,-0.0,0.010659429505985292
Signaling by FGFR3 point mutants in cancer,0.06271690817670038,-0.0,0.16971028346942013,0.16697013929910787,-0.0,0.0032833599800888664
Transcriptional  activation of  cell cycle inhibitor p21,0.06236852307335384,0.07945401375228772,-0.0,0.019768582831590775,0.019821431923283703,0.10323779511890516
Synthesis of substrates in N-glycan biosythesis,0.06234500237516476,-0.0,-0.0,0.05207550409060113,0.43247052996158414,0.20463830707036812
NCAM signaling for neurite out-growth,0.06200330482789126,-0.0,0.16666652769440055,0.1124830294318844,-0.0,0.011835644216343614
GRB2:SOS provides linkage to MAPK signaling for Integrins,0.06194730423931845,-0.0,0.6315694533238396,0.16361809478419626,0.11047666232236762,0.00377042402194067
Signaling by EGFR in Cancer,0.06192038274639685,-0.0,0.2448532516086206,0.2295881535169796,-0.0,0.07398954015015101
Export of Viral Ribonucleoproteins from Nucleus,0.061894507891870995,0.07979661196329828,0.061968473884756035,0.14143456716471792,5.9946825337805666e-05,0.1312267719250729
VEGF binds to VEGFR leading to receptor dimerization,0.061725407082057246,0.017560400673852387,0.11547297701730164,0.15689948105224996,0.16591349476800396,0.6560487308575611
Nitric oxide stimulates guanylate cyclase,0.06170990483113405,-0.0,0.6082999633461325,0.06595683561678152,0.00836354588206848,0.057306055063985756
A tetrasaccharide linker sequence is required for GAG synthesis,0.06169637881069808,-0.0,-0.0,0.052627476248600306,-0.0,-0.0
Synthesis of active ubiquitin: roles of E1 and E2 enzymes,0.061690034157606655,-0.0,-0.0,0.08738315791086934,-0.0,0.21053178861180863
ABC transporter disorders,0.06163797991546331,-0.0,0.030768037928289294,0.18210056343059755,0.012976030619404796,0.2716195098307423
Insulin processing,0.06163634841307557,-0.0,0.015271240303789466,0.054095986763015864,-0.0,0.3824126144271767
Defective MUT causes methylmalonic aciduria mut type,0.061624181616659536,-0.0,0.098062438470219,0.05414574128475633,-0.0,0.02287496690882525
Transport of Ribonucleoproteins into the Host Nucleus,0.061606865410909525,0.06163809027520463,0.04055655700102309,0.16423419567290742,0.08812022870172662,0.015393310836175374
Signaling by PTK6,0.06151380647793576,0.07816979309231802,-0.0,0.17456899388186,0.11910431875190608,0.5191432681089646
Telomere C-strand (Lagging Strand) Synthesis,0.06150807320973567,0.012773973533229427,0.03945758270806636,0.09462824008760141,-0.0,0.02001681591675572
Signaling by FGFR3 in disease,0.06142836992082149,-0.0,0.14912000463587902,0.14599229670980046,-0.0,0.0042646724372117275
NEP/NS2 Interacts with the Cellular Export Machinery,0.06142444637501421,0.047628176171980126,0.07255221545894693,0.10155130803879518,0.006332081067183226,0.12715191638939588
DNA Damage Reversal,0.06142138344977727,-0.0,0.31842878766445776,0.13320960929015788,-0.0,0.0024025651996223375
"Sodium-coupled sulphate, di- and tri-carboxylate transporters",0.061397172284771276,0.008229823316852911,0.01017160906130431,0.00404257307657587,-0.0,0.27198943972631495
Biosynthesis of maresins,0.061395073518677075,0.0808545756628441,0.8798880297049233,0.2171227061689319,-0.0,0.15107034362198132
M Phase,0.061361675308415346,0.20777621312872993,0.19312399361004434,0.198667659953218,-0.0,0.3354484416526958
