,ER Status qvalues,PR Status qvalues,HER2 Status qvalues,Triple Neg qvalues,ER-/PR-/HER2+ qvalues
eNOS activation,7.97709288399331,3.3371513581334904,2.1155559489283573,3.0394487236574443,3.9275432004312814
MAP2K and MAPK activation,7.943493210143453,1.739497504351938,1.4640619547575304,6.11139753833596,1.1107976294130835
Biotin transport and metabolism,7.938515810019434,6.141955814901677,0.8144214361140394,11.409523531284659,0.7914568489895957
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,7.918069687858082,7.150627651775951,1.0526402502523076,6.825955449601189,1.7719200858923048
Activation of G protein gated Potassium channels,7.918069687858082,7.150627651775951,1.0526402502523076,6.825955449601189,1.7719200858923048
G protein gated Potassium channels,7.918069687858082,7.150627651775951,1.0526402502523076,6.825955449601189,1.7719200858923048
Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD),7.914250851034585,3.182286139254873,0.9107756807065548,12.109145465993926,0.8312745053470038
Meiotic synapsis,7.912502886702749,1.1861630078271739,0.9565630192164274,7.9759314810962705,0.5965944282249691
TRAF3-dependent IRF activation pathway,7.887544677834355,7.401600247295958,2.8398399290539458,7.980183275921367,1.35992111008814
"TICAM1, RIP1-mediated IKK complex recruitment",7.812279922015795,1.8638497082855057,0.4370506189497131,8.281669626902417,0.37582644616584465
Signaling by Retinoic Acid,7.810316952513276,0.8625923512363967,2.2829844769101717,13.493135791937751,1.926761412982025
Muscarinic acetylcholine receptors,7.787812049860174,3.291683008452174,1.3614188950570487,4.8725211514949205,1.6075103597184202
Defective Mismatch Repair Associated With MLH1,7.7809290441621535,4.516395958323401,1.3646946233649306,7.295880263027107,1.1346383320665594
Defective Mismatch Repair Associated With PMS2,7.7809290441621535,4.516395958323401,1.3646946233649306,7.295880263027107,1.1346383320665594
Metabolism of nitric oxide: eNOS activation and regulation,7.776235140623492,3.1632997194255514,2.055137066853028,3.0229106914533994,3.689821381619345
Biosynthesis of aspirin-triggered D-series resolvins,7.672094209895525,1.2205137870419813,0.4446287133285934,8.722900639657738,0.3654772477727824
The NLRP3 inflammasome,7.641671982890182,1.646519094640783,0.6647440034786273,8.136527047375964,0.5610281628972237
Ceramide signalling,7.629352086758298,4.310603546627296,1.1925380133251666,7.530220462309342,0.35822111712773297
Epigenetic regulation of gene expression,7.626964668553642,2.5828469467852435,0.5455844120057768,5.441875131176316,2.2074645263699484
5-Phosphoribose 1-diphosphate biosynthesis,7.619165828124692,1.6027258445515704,0.6568869979403237,14.38358916631505,1.2249340531588953
Methionine salvage pathway,7.545727223821525,2.8354815700724214,2.6711996024451623,2.0657174949752624,6.580001468902519
Biosynthesis of E-series 18(S)-resolvins,7.514454994890367,1.2632119363118188,0.4249916394403177,8.389846617237215,0.39846119573665056
"Base-Excision Repair, AP Site Formation",7.481912256654674,1.168720024234668,1.0305925102538935,7.729476717457514,0.5284353037808306
Adenylate cyclase inhibitory pathway,7.4435425059142215,6.707740980755735,6.189908166993054,4.867130214248893,3.335728520319481
Regulation of gene expression in beta cells,7.4170527653997596,2.311908000471313,2.580255449787512,16.623633926595,4.071371438787542
Deadenylation-dependent mRNA decay,7.415815061382652,6.865735610727021,3.6710762080976327,5.208360128821407,2.793984136322108
FGFRL1 modulation of FGFR1 signaling,7.400806773551918,5.569858847017701,0.3101679088202268,13.236940878139066,0.8439363731964818
Ficolins bind to repetitive carbohydrate structures on the target cell surface,7.3514847661554255,4.026338061449795,2.522626340090234,3.506117402917218,3.4163744133858462
Recognition and association of DNA glycosylase with site containing an affected pyrimidine,7.315762783374183,1.129469005837333,1.0309035612949558,7.546364499044201,0.5251801112784908
Depyrimidination,7.315762783374183,1.129469005837333,1.0309035612949558,7.546364499044201,0.5251801112784908
Cleavage of the damaged pyrimidine ,7.315762783374183,1.129469005837333,1.0309035612949558,7.546364499044201,0.5251801112784908
NRIF signals cell death from the nucleus,7.304170317531335,5.709403187212434,0.449373927031062,4.616478827842766,2.160939091179619
Chaperone Mediated Autophagy,7.229956685911696,2.545943040656245,0.3011528803716599,7.563712394521006,0.43255967188429634
Signaling by Activin,7.212305268645769,0.5462107823950575,1.0689880895867843,8.994433584700463,0.43618115697545257
Formation of Senescence-Associated Heterochromatin Foci (SAHF),7.195551888563294,4.752035906754665,0.38574166997933496,11.099243249079802,0.7793113600760612
Biosynthesis of E-series 18(R)-resolvins,7.160047546127902,1.1805976159749367,0.4329112585651733,8.23021552058781,0.35293999899684225
Mitochondrial protein import,7.150550796950272,8.973918450993851,1.6100011452582597,8.074381969330876,0.6423112930520763
Cleavage of the damaged purine,7.144522641872802,1.0802464163398522,1.0015583253276443,7.331183861504897,0.5288854824759675
Recognition and association of DNA glycosylase with site containing an affected purine,7.144522641872802,1.0802464163398522,1.0015583253276443,7.331183861504897,0.5288854824759675
Depurination,7.144522641872802,1.0802464163398522,1.0015583253276443,7.331183861504897,0.5288854824759675
Estrogen-dependent gene expression,7.1235037449182395,1.2699113077480992,1.3153398958595703,7.19218095165948,0.5431518847871895
Processing and activation of SUMO,7.122295572089415,2.5408843923512183,0.3521848823518743,11.056690506636087,0.5828063460284988
TICAM1-dependent activation of IRF3/IRF7,7.1063075474306245,5.832231143230702,2.5385794852040013,7.136221028476496,1.3373529652420642
MyD88-independent TLR4 cascade ,7.057399931165612,1.9876736056034503,0.3011528803716599,7.020288465298399,0.36176063381650303
TRIF(TICAM1)-mediated TLR4 signaling ,7.057280744126447,1.9876736056034503,0.3011528803716599,7.020288465298399,0.36176063381650303
FGFR1b ligand binding and activation,7.0139462251553475,2.6913433606042947,12.85977690951741,1.783109611626635,8.793832151844827
Packaging Of Telomere Ends,7.0077892307680445,1.0533658539905164,1.0278038220887697,7.250488178901448,0.5018400706013267
Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives,6.981607154368677,1.290326116086593,0.3521848823518743,7.386733461264304,0.5375654286111713
Vitamin B1 (thiamin) metabolism,6.95612195820628,6.998490879523351,2.592826518864471,3.333396637067118,3.5074314130430713
RUNX1 regulates expression of components of tight junctions,6.938620311416079,9.168924242121378,0.5861961603249937,10.507003584790807,0.37699077529789354
Threonine catabolism,6.9275698835404285,3.494640955603601,9.124829602829235,14.658858817804992,2.7881307370844084
Highly calcium permeable nicotinic acetylcholine receptors,6.919741138838553,3.134516460581316,3.4215703274485065,3.6770596412598158,3.2124680277606688
MASTL Facilitates Mitotic Progression,6.89993677372639,2.8919458807850966,4.574921380704077,6.935209021421453,0.6509126772636458
STAT6-mediated induction of chemokines,6.887424392152209,2.8899422183941814,2.7065077173320473,3.381329746025577,3.160503506964602
Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells,6.883677498554001,3.465021220933952,0.7635372753475504,5.85627013641825,1.0268717408712396
Type II Na+/Pi cotransporters,6.879291166560966,1.5810038988673605,0.3799803900476081,8.136527047375964,0.30275878323513294
Nef mediated downregulation of CD28 cell surface expression,6.867012539229866,3.2905025087762767,0.704612924976491,6.704425146767456,1.0184843921769837
Deactivation of the beta-catenin transactivating complex,6.846225625955727,1.680837598956105,6.25561376080465,12.867663556787608,3.4471758147338267
Dermatan sulfate biosynthesis,6.840575351838579,4.926605055679461,1.8532844604436738,5.329682550632583,1.389703176889741
Signaling by NTRK1 (TRKA),6.81430823350847,1.423675889149841,0.5629973339828988,7.493495873530449,0.31521958564392155
Recycling of bile acids and salts,6.749998057048423,1.6359619331632786,1.8918362311776926,14.339267200965512,2.1909714987642475
Clathrin-mediated endocytosis,6.738689617273186,2.312336209039493,0.3422995104035593,9.312107952571406,0.6328796556436518
Interleukin-7 signaling,6.717902078105163,8.113197447595585,7.773700747547707,3.255329234838905,4.642223302630566
Glycogen breakdown (glycogenolysis),6.672550490998501,4.356087462936115,0.32738758747246477,7.4020046445502725,0.3425521130943106
Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,6.658794763251652,7.550970178076458,0.5391234445876828,4.707721044342286,1.1808083570765782
Activation of BMF and translocation to mitochondria,6.595065720297405,8.503829934552812,6.865040051906974,4.312558038244349,2.87385533319464
O-glycosylation of TSR domain-containing proteins,6.594748288108444,1.92381673416748,0.6109912518444587,4.441335200319923,0.9905911259372867
ERKs are inactivated,6.594430667895481,1.6082964443626844,2.6129841351587464,2.0800883960541663,3.9081901612555656
Biosynthesis of DPA-derived SPMs,6.580862177231641,1.2569280432241123,0.3648537383419295,7.069316930356606,0.5072823901487686
Biosynthesis of DPAn-3 SPMs,6.580862177231641,1.2569280432241123,0.3648537383419295,7.069316930356606,0.5072823901487686
Defective B3GALTL causes Peters-plus syndrome (PpS),6.5540966288981855,1.7471351391125138,0.5829530924563076,4.492442843797962,0.9091359635099083
MECP2 regulates transcription factors,6.490702962216541,4.91574269132787,0.34906580331871484,3.994106281668956,1.9429384633042075
Defective HLCS causes multiple carboxylase deficiency,6.46805913240548,4.2835397364692405,1.0246421939628265,9.906560565126535,0.9877547712027035
DNA Damage/Telomere Stress Induced Senescence,6.464029069096949,0.915189553083583,1.0892564846872115,6.5094043280340745,0.5162179862148601
G alpha (12/13) signalling events,6.453809022558381,5.257625869287802,5.972663487517539,2.8989610272504827,2.7098074951541826
Interleukin-1 processing,6.445453278117439,1.1975904680800618,2.3586712097550557,10.675103189349976,1.1836068278834402
Generic Transcription Pathway,6.410965461447038,2.11550854497535,0.587807141064294,6.911742623189073,0.35389735944975265
Cytochrome c-mediated apoptotic response,6.410243935775692,2.1671311433592484,1.74139948135113,12.560253977032685,2.2849194464020024
Signaling by NODAL,6.410138962243522,0.9720219686909475,0.6606212036772714,4.168971310983382,1.461482688724425
Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD),6.3644855389704915,4.1308725326659825,0.6173071945687245,8.806485702034058,0.5572472953360188
Synthesis of PIPs at the late endosome membrane,6.281121476956948,7.2992152817323985,4.543056919816589,2.8570925064659654,5.011135920208151
GABA synthesis,6.278783616274525,8.799439601999143,5.0561206672455645,3.0885219360818925,2.69926021647579
Negative regulation of FGFR2 signaling,6.252484599530646,0.36885055591456395,3.6767277491955466,9.774080033523042,1.666113123758484
"Sodium-coupled sulphate, di- and tri-carboxylate transporters",6.222400025386796,0.7012657575892249,0.3968467371968264,4.2762527312501835,1.6075103597184202
Synthesis of PIPs at the early endosome membrane,6.190173721889845,7.45083375546424,3.745686734734658,2.782521840643933,4.438835738202293
Activated NTRK3 signals through PLCG1,6.153611388004648,10.536923572222118,17.5549074091274,1.012892106872949,9.880613377658326
RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,6.132614429311016,5.981845712623186,0.5162596893295713,9.562927012792564,1.0811371731338055
Biosynthesis of DPAn-3-derived maresins,6.127499074735733,1.1264427827583237,0.45178684791317153,6.295602197439535,0.59286005124303
FGFR1 mutant receptor activation,6.120380367269036,0.6219408540568258,0.8907349629055175,6.096833928791017,0.6012074002865293
"Formation of the active cofactor, UDP-glucuronate",6.108657432244899,6.54329512686963,0.8793472384390814,7.662328238010682,0.38673465706298504
Regulation of TP53 Activity through Acetylation,6.084145404121663,5.12124464234298,0.7640956837444205,4.901586316020254,1.8466443378325075
Biosynthesis of DPAn-3-derived 13-series resolvins,6.061981546984129,1.1142669098677198,0.45178684791317153,6.222860588123634,0.5940569456126532
Presynaptic nicotinic acetylcholine receptors,6.056000867149161,2.6297492409630343,2.5388502168356166,3.229631091794198,2.5494319521375135
Pre-NOTCH Processing in Golgi,6.050522393030451,4.759854909179711,1.140691562227441,6.091774693843089,0.5112371691681351
The canonical retinoid cycle in rods (twilight vision),6.039669260903068,9.517291320269422,8.358516115760832,2.1458577302461825,5.785128414268351
Post-chaperonin tubulin folding pathway,6.029224660057946,1.8414415838577087,3.882002697317372,7.6633216937505,0.5162179862148601
ESR-mediated signaling,5.9985365947259295,1.2719464576994142,1.0576127535045796,5.326726636150988,0.8026260240191225
Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus,5.938098036303531,2.1715432743177923,1.1170561199732518,5.239894343452537,0.328376802398534
Erythrocytes take up carbon dioxide and release oxygen,5.921745017393154,1.2934299793893065,2.9750256141402542,4.569068241623897,1.7160677180179542
O2/CO2 exchange in erythrocytes,5.921745017393154,1.2934299793893065,2.9750256141402542,4.569068241623897,1.7160677180179542
HDL clearance,5.914562223355849,2.5911227780173816,5.371720817685434,15.550000004518777,4.139376066187672
"Adrenaline,noradrenaline inhibits insulin secretion",5.912894788008773,1.0145690940388268,1.2275911667854373,8.150301725746498,1.1072084103888702
Erythrocytes take up oxygen and release carbon dioxide,5.9000144233092975,1.3103746040135018,3.039111863387598,4.488775841758715,1.771003842386643
Regulation of TP53 Activity through Methylation,5.896776663753161,4.38990630650167,1.378425342112187,8.188977942092865,0.5363082888357518
RNA Polymerase I Promoter Clearance,5.876653941597488,1.3809416129654737,0.45192789645580894,4.745632499793737,1.2240767481192119
Dopamine receptors,5.871658304063433,1.5545648805459182,2.6409169301047624,3.7412288472654844,2.10747221416897
RNA Polymerase I Transcription,5.847668279798947,1.386252615305686,0.45915790674912704,4.70957021003208,1.2219280353096003
